stop_code,stop_lat,stop_lon,stop_id,stop_name,zone_id,parent_station,stop_desc,location_type
1468,22.448122693188427,-98.01530574525366,stop_left_1469,Stop 1469,merged_cluster,,,0
1469,22.45036075170575,-98.01498175207914,stop_left_1470,Stop 1470,merged_cluster,,,0
1470,22.45259880858766,-98.01465774703566,stop_left_1471,Stop 1471,merged_cluster,,,0
1471,22.45386791723748,-98.01441517856206,stop_left_1472,Stop 1472,merged_cluster,,,0
1472,22.456519679206856,-98.0140312561991,stop_left_1473,Stop 1473,merged_cluster,,,0
1473,22.45931296941815,-98.01368566067136,stop_left_1474,Stop 1474,merged_cluster,,,0
1474,22.461551019755703,-98.01336160813194,stop_left_1475,Stop 1475,merged_cluster,,,0
1475,22.463789068456496,-98.01303754371352,stop_left_1476,Stop 1476,merged_cluster,,,0
1476,22.465058171705696,-98.01279493686678,stop_left_1477,Stop 1477,merged_cluster,,,0
1477,22.46826516094679,-98.01238937923166,stop_left_1478,Stop 1478,merged_cluster,,,0
1478,22.470503204735763,-98.01206527916418,stop_left_1479,Stop 1479,merged_cluster,,,0
1479,22.472741246886923,-98.01174116720965,stop_left_1480,Stop 1480,merged_cluster,,,0
1480,22.474009303905266,-98.01149379478257,stop_left_1481,Stop 1481,merged_cluster,,,0
1481,22.476655323851784,-98.01106647010022,stop_left_1482,Stop 1482,merged_cluster,,,0
1482,22.51278758290945,-98.07278273299734,stop_left_1483,Stop 1483,merged_cluster,,,0
1483,22.543686694444755,-98.15704497555514,stop_left_1484,Stop 1484,merged_cluster,,,0
1484,22.54330019124007,-98.15466974077675,stop_left_1485,Stop 1485,merged_cluster,,,0
1485,22.54291364765211,-98.15227448902026,stop_left_1486,Stop 1486,merged_cluster,,,0
1486,22.54342393550272,-98.14957692364051,stop_left_1487,Stop 1487,merged_cluster,,,0
1487,22.54652185336116,-98.14879560165505,stop_left_1488,Stop 1488,merged_cluster,,,0
1488,22.55108148537967,-98.14707439394762,stop_left_1489,Stop 1489,merged_cluster,,,0
1489,22.548657294000783,-98.14467819212453,stop_left_1490,Stop 1490,merged_cluster,,,0
1490,22.547805267719042,-98.14372732153373,stop_left_1491,Stop 1491,merged_cluster,,,0
1491,22.545966844777595,-98.14231034419403,stop_left_1492,Stop 1492,merged_cluster,,,0
1492,22.543979017547635,-98.14076367434272,stop_left_1493,Stop 1493,merged_cluster,,,0
1493,22.54227404297704,-98.1395108197847,stop_left_1494,Stop 1494,merged_cluster,,,0
1494,22.5404276249213,-98.13811111276985,stop_left_1495,Stop 1495,merged_cluster,,,0
1495,22.538581195433043,-98.13671144254172,stop_left_1496,Stop 1496,merged_cluster,,,0
1496,22.53585953623101,-98.1347197511663,stop_left_1497,Stop 1497,merged_cluster,,,0
1497,22.534722398820048,-98.133804149643,stop_left_1498,Stop 1498,merged_cluster,,,0
1498,22.533041838406664,-98.13251265252902,stop_left_1499,Stop 1499,merged_cluster,,,0
1499,22.531030319414302,-98.13100375642716,stop_left_1500,Stop 1500,merged_cluster,,,0
1500,22.52934887662125,-98.12971364303152,stop_left_1501,Stop 1501,merged_cluster,,,0
1501,22.526627136219254,-98.12772221776532,stop_left_1502,Stop 1502,merged_cluster,,,0
1502,22.52477930941272,-98.12632492556884,stop_left_1503,Stop 1503,merged_cluster,,,0
1503,22.52285094553408,-98.12487182027054,stop_left_1504,Stop 1504,merged_cluster,,,0
1504,22.521957727621757,-98.12412376639236,stop_left_1505,Stop 1505,merged_cluster,,,0
1505,22.519232515521196,-98.1221379598751,stop_left_1506,Stop 1506,merged_cluster,,,0
1506,22.51738356155317,-98.12074237800397,stop_left_1507,Stop 1507,merged_cluster,,,0
1507,22.515456752685722,-98.11928713783198,stop_left_1508,Stop 1508,merged_cluster,,,0
1508,22.514403278288444,-98.11842222817776,stop_left_1509,Stop 1509,merged_cluster,,,0
1509,22.511836631683163,-98.11655585240275,stop_left_1510,Stop 1510,merged_cluster,,,0
1510,22.510863930568114,-98.11575050671483,stop_left_1511,Stop 1511,merged_cluster,,,0
1511,22.509014924760045,-98.11435509175512,stop_left_1512,Stop 1512,merged_cluster,,,0
1512,22.50716590763732,-98.11295971344526,stop_left_1513,Stop 1513,merged_cluster,,,0
1513,22.505152852440617,-98.11145345274966,stop_left_1514,Stop 1514,merged_cluster,,,0
1514,22.502596531562805,-98.10957116821847,stop_left_1515,Stop 1515,merged_cluster,,,0
1515,22.500748600429148,-98.10817099085013,stop_left_1516,Stop 1516,merged_cluster,,,0
1516,22.49996628783964,-98.10692255155837,stop_left_1517,Stop 1517,merged_cluster,,,0
1517,22.49895878749502,-98.10498889067367,stop_left_1518,Stop 1518,merged_cluster,,,0
1518,22.498014669469608,-98.1025511929921,stop_left_1519,Stop 1519,merged_cluster,,,0
1519,22.49739206344337,-98.0993679424267,stop_left_1520,Stop 1520,merged_cluster,,,0
1520,22.497920721888597,-98.09566118303833,stop_left_1521,Stop 1521,merged_cluster,,,0
1521,22.49822851581998,-98.093253552785,stop_left_1522,Stop 1522,merged_cluster,,,0
1522,22.498536273407407,-98.09084591322602,stop_left_1523,Stop 1523,merged_cluster,,,0
1523,22.498843994649246,-98.08843826436605,stop_left_1524,Stop 1524,merged_cluster,,,0
1524,22.499650081066637,-98.08502327910959,stop_left_1525,Stop 1525,merged_cluster,,,0
1525,22.500108229250753,-98.08379805295391,stop_left_1526,Stop 1526,merged_cluster,,,0
1526,22.500930075367513,-98.08126426068058,stop_left_1527,Stop 1527,merged_cluster,,,0
1527,22.501498966870383,-98.07917882132357,stop_left_1528,Stop 1528,merged_cluster,,,0
1528,22.501795886194344,-98.07676955770066,stop_left_1529,Stop 1529,merged_cluster,,,0
1529,22.549526922051445,-98.148111672729,stop_left_1530,Stop 1530,merged_cluster,,,0
1530,22.541311385740705,-98.13887363787356,stop_left_1531,Stop 1531,merged_cluster,,,0
1531,22.53946539316836,-98.1374732905991,stop_left_1532,Stop 1532,merged_cluster,,,0
1532,22.509906552090296,-98.11510569720332,stop_left_1533,Stop 1533,merged_cluster,,,0
1533,22.50805646264289,-98.11371195692223,stop_left_1534,Stop 1534,merged_cluster,,,0
1534,22.4984582902791,-98.10389392193568,stop_left_1535,Stop 1535,merged_cluster,,,0
1535,22.4968863070937,-98.0556178101523,stop_left_1536,Stop 1536,merged_cluster,,,0
1536,22.493255127788412,-98.04411230849692,stop_left_1537,Stop 1537,merged_cluster,,,0
1537,22.459546408053466,-97.98324333069975,stop_left_1538,Stop 1538,merged_cluster,,,0
